10.457,10.457,10.457,10.457,10.457,10.457,10.457,10.457,10.531,10.634,10.682,10.682,10.387,10.387,10.387,10.448,10.448,10.585,10.585,10.585,10.352,10.352,10.352,10.912,10.912,10.352,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.762,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.757,10.912,10.575,10.575,10.757,10.762,10.575,10.912,10.762,10.575,10.388,10.575,10.762,10.155,10.388,10.388,10.155,8.876,10.155,10.155,10.155
10.223,10.223,10.223,10.223,10.223,10.223,10.223,10.223,10.482,10.553,10.538,10.626,10.233,10.233,10.233,10.389,10.389,10.422,10.422,10.422,10.182,10.182,10.182,10.617,10.617,10.182,10.617,10.617,10.617,10.617,10.617,10.617,10.617,10.617,10.617,10.617,10.617,10.617,10.617,10.674,10.617,10.617,10.617,10.617,10.617,10.617,10.617,10.617,10.617,10.634,10.617,10.231,10.231,10.634,10.674,10.231,10.617,10.674,10.231,10.213,10.231,10.674,9.9312,10.213,10.213,9.9312,8.6237,9.9312,9.9312,9.9312
9.9479,9.9479,9.9479,9.9479,9.9479,9.9479,9.9479,9.9479,10.146,10.064,10.074,10.172,10.017,10.017,10.017,10.18,10.18,10.03,10.03,10.03,9.8508,9.8508,9.8508,10.198,10.198,9.8508,10.198,10.198,10.198,10.198,10.198,10.198,10.198,10.198,10.198,10.198,10.198,10.198,10.198,10.067,10.198,10.198,10.198,10.198,10.198,10.198,10.198,10.198,10.198,10.249,10.198,9.8464,9.8464,10.249,10.067,9.8464,10.198,10.067,9.8464,9.7329,9.8464,10.067,9.6218,9.7329,9.7329,9.6218,8.3536,9.6218,9.6218,9.6218
9.8219,9.8219,9.8219,9.8219,9.8219,9.8219,9.8219,9.8219,10.017,9.942,9.9123,10.178,10.103,9.8373,9.8373,10.161,10.161,10.001,10.001,10.001,9.7652,9.7652,9.7652,10.396,10.396,9.7652,10.396,10.396,10.396,10.396,10.396,10.396,10.396,10.396,10.396,10.396,10.396,10.396,10.396,10.021,10.396,10.396,10.396,10.396,10.396,10.396,10.396,10.396,10.396,10.097,10.396,9.7427,9.7427,10.097,10.021,9.7427,10.396,10.021,9.7427,9.8139,9.7427,10.021,9.6004,9.8139,9.8139,9.6004,8.5342,9.6004,9.6004,9.6004
9.8054,9.8054,9.8054,9.8054,9.8054,9.8054,9.8054,9.8054,10.053,10.176,9.9401,10.13,10.124,9.965,9.965,10.261,10.261,9.9248,9.9248,9.9248,9.8044,9.8044,9.8044,10.346,10.346,9.8044,10.346,10.346,10.346,10.346,10.346,10.346,10.346,10.346,10.346,10.346,10.346,10.346,10.346,9.922,10.346,10.346,10.346,10.346,10.346,10.346,10.346,10.346,10.346,10.18,10.346,9.7157,9.7157,10.18,9.922,9.7157,10.346,9.922,9.7157,9.8371,9.7157,9.922,9.6346,9.8371,9.8371,9.6346,8.428,9.6346,9.6346,9.6346
10.098,10.098,10.098,10.098,10.098,10.098,10.098,10.098,10.095,10.222,10.026,10.335,10.278,10.27,10.27,10.436,10.436,10.23,10.23,10.23,10.049,10.049,10.049,10.237,10.237,10.049,10.237,10.237,10.237,10.237,10.237,10.237,10.237,10.237,10.237,10.237,10.237,10.237,10.237,10.087,10.237,10.237,10.237,10.237,10.237,10.237,10.237,10.237,10.237,10.433,10.237,9.8899,9.8899,10.433,10.087,9.8899,10.237,10.087,9.8899,9.8769,9.8899,10.087,9.6669,9.8769,9.8769,9.6669,8.0781,9.6669,9.6669,9.6669
10.496,10.496,10.496,10.496,10.496,10.496,10.496,10.496,10.417,10.506,10.408,10.809,10.72,10.579,10.579,10.886,10.886,10.478,10.478,10.478,10.391,10.391,10.391,10.423,10.423,10.391,10.423,10.423,10.423,10.423,10.423,10.423,10.423,10.423,10.423,10.423,10.423,10.423,10.423,10.686,10.423,10.423,10.423,10.423,10.423,10.423,10.423,10.423,10.423,10.885,10.423,10.517,10.517,10.885,10.686,10.517,10.423,10.686,10.517,10.204,10.517,10.686,10.096,10.204,10.204,10.096,8.4265,10.096,10.096,10.096
10.606,10.606,10.606,10.606,10.606,10.606,10.606,10.606,10.439,10.6,10.504,10.749,10.84,10.643,10.643,11.003,11.003,10.907,10.907,10.907,10.513,10.513,10.513,10.245,10.245,10.513,10.245,10.245,10.245,10.245,10.245,10.245,10.245,10.245,10.245,10.245,10.245,10.245,10.245,10.703,10.245,10.245,10.245,10.245,10.245,10.245,10.245,10.245,10.245,11.061,10.245,10.761,10.761,11.061,10.703,10.761,10.245,10.703,10.761,10.257,10.761,10.703,10.273,10.257,10.257,10.273,7.9972,10.273,10.273,10.273
10.563,10.563,10.563,10.563,10.563,10.563,10.563,10.563,10.467,10.666,10.593,11.025,11.08,10.692,10.692,11.092,11.092,10.883,10.883,10.883,10.705,10.705,10.705,10.549,10.549,10.705,10.549,10.549,10.549,10.549,10.549,10.549,10.549,10.549,10.549,10.549,10.549,10.549,10.549,10.938,10.549,10.549,10.549,10.549,10.549,10.549,10.549,10.549,10.549,11.333,10.549,10.884,10.884,11.333,10.938,10.884,10.549,10.938,10.884,10.053,10.884,10.938,10.438,10.053,10.053,10.438,8.0876,10.438,10.438,10.438
10.995,10.995,10.995,10.995,10.995,10.995,10.995,10.995,10.788,10.927,11.154,11.359,11.515,10.983,10.983,11.446,11.446,11.179,11.179,11.179,10.997,10.997,10.997,10.535,10.535,10.997,10.535,10.535,10.535,10.535,10.535,10.535,10.535,10.535,10.535,10.535,10.535,10.535,10.535,11.412,10.535,10.535,10.535,10.535,10.535,10.535,10.535,10.535,10.535,11.78,10.535,11.248,11.248,11.78,11.412,11.248,10.535,11.412,11.248,10.73,11.248,11.412,10.801,10.73,10.73,10.801,8.1293,10.801,10.801,10.801
11.261,11.261,11.261,11.261,11.261,11.261,11.261,11.261,10.922,10.667,11.48,11.392,11.579,11.138,11.138,11.324,11.324,11.345,11.345,11.345,11.249,11.249,11.249,11.007,11.007,11.249,11.007,11.007,11.007,11.007,11.007,11.007,11.007,11.007,11.007,11.007,11.007,11.007,11.007,11.802,11.007,11.007,11.007,11.007,11.007,11.007,11.007,11.007,11.007,11.381,11.007,11.957,11.957,11.381,11.802,11.957,11.007,11.802,11.957,11.061,11.957,11.802,11.022,11.061,11.061,11.022,8.0568,11.022,11.022,11.022
11.292,11.292,11.292,11.292,11.292,11.292,11.292,11.292,11.05,10.661,11.289,11.392,11.634,11.171,11.171,11.352,11.352,11.301,11.301,11.301,11.172,11.172,11.172,10.98,10.98,11.172,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,11.74,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,11.802,10.98,11.95,11.95,11.802,11.74,11.95,10.98,11.74,11.95,11.211,11.95,11.74,11.398,11.211,11.211,11.398,8.233,11.398,11.398,11.398
11.288,11.288,11.288,11.288,11.288,11.288,11.288,11.288,11.035,10.283,11.15,11.378,11.644,11.088,11.088,11.402,11.402,11.337,11.337,11.337,11.217,11.217,11.217,11.12,11.12,11.217,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.663,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.548,11.12,11.45,11.45,11.548,11.663,11.45,11.12,11.663,11.45,11.727,11.45,11.663,11.315,11.727,11.727,11.315,8.2202,11.315,11.315,11.315
11.406,11.406,11.406,11.406,11.406,11.406,11.406,11.406,11.415,10.834,10.969,11.422,11.803,11.233,11.233,11.302,11.302,11.552,11.552,11.552,11.415,11.415,11.415,11.605,11.605,11.415,11.605,11.605,11.605,11.605,11.605,11.605,11.605,11.605,11.605,11.605,11.605,11.605,11.605,11.984,11.605,10.671,11.605,10.671,10.671,11.605,11.605,11.605,10.671,11.419,11.605,11.401,11.401,11.419,11.984,11.401,10.671,11.984,11.401,12.263,11.401,11.984,10.208,12.263,12.263,10.208,8.102,10.208,10.208,10.208
11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.351,10.986,11.373,11.473,11.855,11.279,11.279,11.627,11.627,11.865,11.865,11.865,11.39,11.39,11.39,11.679,11.679,11.39,11.679,11.679,11.679,11.679,11.679,11.679,11.679,11.679,11.679,11.679,11.679,11.679,11.679,12.032,11.679,11.178,11.679,11.178,11.178,11.679,11.679,11.679,11.178,11.856,11.679,11.762,11.762,11.856,12.032,11.762,11.178,12.032,11.762,12.307,11.762,12.032,10.212,12.307,12.307,10.212,7.9524,10.212,10.212,10.212
11.924,11.924,11.924,11.924,11.924,11.924,11.924,11.924,11.387,10.946,11.666,11.522,11.99,11.462,11.462,11.653,11.653,11.999,11.999,11.999,11.481,11.481,11.481,11.742,11.742,11.481,11.742,11.742,11.742,11.742,11.742,11.742,11.742,11.742,11.742,11.742,11.742,11.742,11.742,12.07,11.742,11.151,11.742,11.151,11.151,11.742,11.742,11.742,11.151,11.745,11.742,12.067,12.067,11.745,12.07,12.067,11.151,12.07,12.067,12.526,12.067,12.07,10.22,12.526,12.526,10.22,7.9119,10.22,10.22,10.22
11.959,11.959,11.959,11.959,11.959,11.959,11.959,11.959,11.325,10.881,11.756,11.216,11.982,11.291,11.291,11.512,11.512,11.888,11.888,11.888,11.35,11.35,11.35,11.642,11.642,11.35,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.809,11.642,11.356,11.642,11.356,11.356,11.642,11.642,11.642,11.356,11.59,11.642,11.986,11.986,11.59,11.809,11.986,11.356,11.809,11.986,12.183,11.986,11.809,9.1914,12.183,12.183,9.1914,8.357,9.1914,9.1914,9.1914
11.699,11.699,11.699,11.699,11.699,11.699,11.699,11.699,11.245,10.837,11.735,11.18,11.899,11.459,11.459,11.478,11.478,11.813,11.813,11.813,11.336,11.336,11.336,11.451,11.451,11.336,11.451,11.451,11.451,11.451,11.451,11.451,11.451,11.451,11.451,11.451,11.451,11.451,11.451,12.079,11.451,11.019,11.451,11.019,11.019,11.451,11.451,11.451,11.019,11.419,11.451,11.843,11.843,11.419,12.079,11.843,11.019,12.079,11.843,11.135,11.843,12.079,9.5902,11.135,11.135,9.5902,7.894,9.5902,9.5902,9.5902
10.932,10.932,10.932,10.932,10.932,10.932,10.932,10.932,10.884,11.164,11.271,10.993,11.615,11.254,11.254,11.03,11.03,11.656,11.656,11.656,11.105,11.105,11.105,11.353,11.353,11.105,11.353,11.353,11.353,11.353,11.353,11.353,11.353,11.353,11.353,11.353,11.353,11.353,11.353,12.056,11.353,10.782,11.353,10.782,10.782,11.353,11.353,11.353,10.782,11.133,11.353,11.74,11.74,11.133,12.056,11.74,10.782,12.056,11.74,10.835,11.74,12.056,9.4736,10.835,10.835,9.4736,8.0735,9.4736,9.4736,9.4736
10.576,10.576,10.576,10.576,10.576,10.576,10.576,10.576,11.041,11.048,11.461,10.75,11.662,11.062,11.062,11.18,11.18,11.495,11.495,11.495,11.058,11.058,11.058,11.228,11.228,11.058,11.228,11.228,11.228,11.228,11.228,11.228,11.228,11.228,11.228,11.228,11.228,11.228,11.228,11.878,11.228,10.745,11.228,10.745,10.745,11.228,11.228,11.228,10.745,11.677,11.228,11.679,11.679,11.677,11.878,11.679,10.745,11.878,11.679,10.143,11.679,11.878,9.4197,10.143,10.143,9.4197,7.8116,9.4197,9.4197,9.4197
10.707,10.707,10.707,10.707,10.707,10.707,10.707,10.707,10.713,11.107,10.753,10.637,11.535,11.231,11.231,10.936,10.936,11.234,11.234,11.234,10.878,10.878,10.878,10.814,10.814,10.878,10.814,10.814,10.814,10.814,10.814,10.814,10.814,10.814,10.814,10.814,10.814,10.814,10.814,12.303,10.814,10.969,10.814,10.969,10.969,10.814,10.814,10.814,10.969,11.718,10.814,11.774,11.774,11.718,12.303,11.774,10.969,12.303,11.774,10.557,11.774,12.303,10.448,10.557,10.557,10.448,8.6318,10.448,10.448,10.448
10.759,10.759,10.759,10.759,10.759,10.759,10.759,10.759,10.6,10.958,10.668,10.713,11.406,11.094,11.094,10.824,10.824,11.091,11.091,11.091,10.817,10.817,10.817,10.718,10.718,10.817,10.718,10.718,10.718,10.718,10.718,10.718,10.718,10.718,10.718,10.718,10.718,10.718,10.718,11.85,10.718,10.976,10.718,10.976,10.976,10.718,10.718,10.718,10.976,11.473,10.718,11.663,11.663,11.473,11.85,11.663,10.976,11.85,11.663,10.339,11.663,11.85,9.9657,10.339,10.339,9.9657,8.1745,9.9657,9.9657,9.9657
10.668,10.668,10.668,10.668,10.668,10.668,10.668,10.668,10.253,10.776,10.355,10.34,11.035,10.6,10.6,10.605,10.605,10.713,10.713,10.713,10.22,10.22,10.22,10.472,10.472,10.22,10.472,10.472,10.472,10.472,10.472,10.472,10.472,10.472,10.472,10.472,10.472,10.472,10.472,11.331,10.472,10.456,10.472,10.456,10.456,10.472,10.472,10.472,10.456,11.118,10.472,11.413,11.413,11.118,11.331,11.413,10.456,11.331,11.413,10.031,11.413,11.331,10.077,10.031,10.031,10.077,8.3041,10.077,10.077,10.077
10.728,10.728,10.728,10.728,10.728,10.728,10.728,10.728,10.238,10.262,10.272,10.522,11.12,10.379,10.379,10.702,10.702,10.761,10.761,10.761,10.4,10.4,10.4,10.493,10.493,10.4,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.938,10.493,10.285,10.493,10.285,10.285,10.493,10.493,10.493,10.285,11.019,10.493,11.227,11.227,11.019,10.938,11.227,10.285,10.938,11.227,10.329,11.227,10.938,9.5478,10.329,10.329,9.5478,7.8792,9.5478,9.5478,9.5478
10.911,10.911,10.911,10.911,10.911,10.911,10.911,10.911,10.096,10.362,10.152,10.233,10.696,10.472,10.472,10.311,10.311,10.755,10.755,10.755,10.172,10.172,10.172,10.273,10.273,10.172,10.273,10.273,10.273,10.273,10.273,10.273,10.273,10.273,10.273,10.273,10.273,10.273,10.273,10.883,10.273,10.324,10.273,10.324,10.324,10.273,10.273,10.273,10.324,10.449,10.273,11.08,11.08,10.449,10.883,11.08,10.324,10.883,11.08,10.927,11.08,10.883,9.9081,10.927,10.927,9.9081,8.1022,9.9081,9.9081,9.9081
10.695,10.695,10.695,10.695,10.695,10.695,10.695,10.695,9.9739,10.319,10.087,10.157,10.613,10.156,10.156,10.198,10.198,10.56,10.56,10.56,10.005,10.005,10.005,10.125,10.125,10.005,10.125,10.125,10.125,10.125,10.125,10.125,10.125,10.125,10.125,10.125,10.125,10.125,10.125,10.718,10.125,10.178,10.125,10.178,10.178,10.125,10.125,10.125,10.178,10.631,10.125,10.858,10.858,10.631,10.718,10.858,10.178,10.718,10.858,10.811,10.858,10.718,9.7347,10.811,10.811,9.7347,8.1819,9.7347,9.7347,9.7347
10.626,10.626,10.626,10.626,10.626,10.626,10.626,10.626,9.9279,10.112,9.9552,10.059,10.458,10.123,10.123,10.076,10.076,10.444,10.444,10.444,9.8924,9.8924,9.8924,10.055,10.055,9.8924,10.055,10.055,10.055,10.055,10.055,10.055,10.055,10.055,10.055,10.055,10.055,10.055,10.055,10.508,10.055,9.9115,10.055,9.9115,9.9115,10.055,10.055,10.055,9.9115,9.7234,10.055,10.316,10.316,9.7234,10.508,10.316,9.9115,10.508,10.316,10.363,10.316,10.508,9.6839,10.363,10.363,9.6839,8.1544,9.6839,9.6839,9.6839
10.535,10.535,10.535,10.535,10.535,10.535,10.535,10.535,9.8526,10.137,9.9033,10.067,10.464,10.005,10.005,10.069,10.069,10.46,10.46,10.46,9.9197,9.9197,9.9197,10,10,9.9197,10,10,10,10,10,10,10,10,10,10,10,10,10,10.454,10,9.9242,10,9.9242,9.9242,10,10,10,9.9242,9.6602,10,10.266,10.266,9.6602,10.454,10.266,9.9242,10.454,10.266,10.503,10.266,10.454,10.046,10.503,10.503,10.046,8.6173,10.046,10.046,10.046
10.467,10.467,10.467,10.467,10.467,10.467,10.467,10.467,9.7722,9.9518,9.8169,9.9232,10.37,10.039,10.039,10.09,10.09,10.41,10.41,10.41,9.8257,9.8257,9.8257,10.09,10.09,9.8257,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,9.8809,9.8809,10.173,9.8809,9.9785,9.8809,9.9785,9.9785,9.8809,9.8809,9.8809,9.9785,9.7191,9.8809,10.253,10.253,9.7191,10.173,10.253,9.9785,10.173,10.253,10.379,10.253,10.173,9.7708,10.379,10.379,9.7708,8.4029,9.7708,9.7708,9.7708
10.552,10.552,10.552,10.552,10.552,10.552,10.552,10.552,9.902,10.022,9.7927,9.9956,10.437,10.057,10.057,10.132,10.132,10.365,10.365,10.365,9.9619,9.9619,9.9619,10.228,10.228,9.9619,10.228,10.228,10.228,10.228,10.228,10.228,10.228,10.228,10.228,10.228,10.228,10.015,10.015,10.344,10.015,10.004,10.015,10.004,10.004,10.015,10.015,10.015,10.004,9.8693,10.015,10.327,10.327,9.8693,10.344,10.327,10.004,10.344,10.327,10.495,10.327,10.344,9.7315,10.495,10.495,9.7315,8.5302,9.7315,9.7315,9.7315
10.248,10.248,10.248,10.248,10.248,10.248,10.248,10.248,9.7302,9.7518,9.6829,9.6671,10.233,9.889,9.889,9.8715,9.8715,10.15,10.15,10.15,9.76,9.76,9.76,10.098,10.098,9.76,10.098,10.098,10.098,10.098,10.098,10.098,10.098,10.098,10.098,10.098,10.098,9.8065,9.8065,10.07,9.8065,9.6916,9.8065,9.6916,9.6916,9.8065,9.8065,9.8065,9.6916,9.7425,9.8065,10.029,10.029,9.7425,10.07,10.029,9.6916,10.07,10.029,9.6974,10.029,10.07,9.3957,9.6974,9.6974,9.3957,8.6945,9.3957,9.3957,9.3957
10.212,10.212,10.212,10.212,10.212,10.212,10.212,10.212,9.5679,9.8765,9.6052,9.723,10.138,9.8352,9.8352,9.8084,9.8084,10.079,10.079,10.079,9.8992,9.8992,9.8992,9.9411,9.9411,9.8992,9.9411,9.9411,9.9411,9.9411,9.9411,9.9411,9.9411,9.9411,9.9411,9.9411,9.9411,9.7234,9.7234,9.8983,9.7234,9.7069,9.7234,9.7069,9.7069,9.7234,9.7234,9.7234,9.7069,9.6967,9.7234,9.9708,9.9708,9.6967,9.8983,9.9708,9.7069,9.8983,9.9708,9.58,9.9708,9.8983,8.9692,9.58,9.58,8.9692,8.2483,8.9692,8.9692,8.9692
9.9437,9.9437,9.9437,9.9437,9.9437,9.9437,9.9437,9.9437,9.5152,9.5717,9.4965,9.5737,9.9188,9.6732,9.6732,9.6879,9.6879,9.8859,9.8859,9.8859,9.6178,9.6178,9.6178,9.7806,9.7806,9.6178,9.7806,9.7806,9.7806,9.7806,9.7806,9.7806,9.7806,9.7806,9.7806,9.7806,9.7806,9.5546,9.5546,9.7924,9.5546,9.5116,9.5546,9.5116,9.5116,9.5546,9.5546,9.5546,9.5116,9.4454,9.5546,9.7631,9.7631,9.4454,9.7634,9.7631,9.5116,9.7924,9.7631,9.4802,9.7631,9.7634,7.2903,9.4802,9.4802,9.1622,8.6709,9.1622,7.2903,7.2903
10.17,10.17,10.17,10.17,10.17,10.17,10.17,10.17,9.9072,9.8874,9.9643,9.8946,10.363,10.088,10.088,10.091,10.091,10.298,10.298,10.298,10.013,10.013,10.013,10.251,10.251,10.013,10.251,10.251,10.251,10.251,10.251,10.251,10.251,10.251,10.251,10.251,10.251,10.128,10.128,10.294,10.128,10.016,10.128,10.016,10.016,10.128,10.128,10.128,10.016,9.7202,10.128,10.201,10.201,9.7202,10.045,10.201,10.016,10.294,10.201,9.8132,10.201,10.045,7.867,9.8132,9.8132,9.5401,8.8083,9.5401,7.867,7.867
10.174,10.174,10.174,10.174,10.174,10.174,10.174,10.174,10.081,10.192,9.8585,10.043,10.373,10.114,10.114,10.295,10.295,10.36,10.36,10.36,10.125,10.125,10.125,10.357,10.357,10.125,10.357,10.357,10.357,10.357,10.357,10.357,10.357,10.357,10.357,10.357,10.357,10.247,10.247,10.327,10.247,10.066,10.247,10.066,10.066,10.247,10.247,10.247,10.066,10.049,10.247,10.176,10.176,10.049,10.221,10.176,10.066,10.327,10.176,9.9188,10.176,10.221,7.8141,9.9188,9.9188,9.5507,8.6032,9.5507,7.8141,7.8141
10.179,10.179,10.179,10.179,10.179,10.179,10.179,10.179,10.487,10.112,9.8299,9.9753,10.446,10.173,10.173,10.408,10.408,10.569,10.569,10.569,10.332,10.332,10.332,10.414,10.414,10.332,10.414,10.414,10.414,10.414,10.414,10.414,10.414,10.414,10.414,10.414,10.414,10.374,10.374,10.486,10.374,10.073,10.374,10.073,10.073,10.374,10.374,10.374,10.073,10.376,10.374,10.245,10.245,10.376,10.341,10.245,10.073,10.486,10.245,9.9024,10.245,10.341,7.8875,9.9024,9.9024,9.5833,8.5135,9.5833,7.8875,7.8875
10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.689,10.303,10.176,10.267,10.63,10.303,10.303,10.704,10.704,10.805,10.805,10.805,10.517,10.517,10.517,10.771,10.771,10.517,10.771,10.771,10.771,10.771,10.771,10.771,10.771,10.771,10.771,10.771,10.771,10.671,10.671,10.35,10.671,10.378,10.671,10.378,10.378,10.671,10.671,10.671,10.378,10.744,10.671,10.426,10.426,10.744,10.466,10.426,10.378,10.35,10.426,10.246,10.426,10.466,8.2259,10.246,10.246,10.048,8.7335,10.048,8.2259,8.2259
10.501,10.501,10.501,10.501,10.501,10.501,10.501,10.501,10.839,10.281,10.417,10.563,10.794,10.575,10.575,10.739,10.739,10.829,10.829,10.829,10.599,10.599,10.599,10.813,10.813,10.599,10.813,10.813,10.813,10.813,10.813,10.813,10.813,10.813,10.813,10.813,10.813,10.732,10.732,10.342,10.732,10.37,10.732,10.37,10.37,10.732,10.732,10.732,10.37,11.018,10.732,10.707,10.707,11.018,10.511,10.707,10.37,10.342,10.707,10.399,10.707,10.511,8.73,10.399,10.399,10.337,8.7357,10.337,8.73,8.73
10.579,10.579,10.579,10.579,10.579,10.579,10.579,10.579,10.588,10.293,10.49,10.618,10.929,10.525,10.525,10.837,10.837,10.936,10.936,10.936,10.722,10.722,10.722,10.792,10.792,10.722,10.792,10.792,10.792,10.792,10.792,10.792,10.792,10.792,10.792,10.792,10.792,10.773,10.773,10.323,10.773,10.248,10.773,10.248,10.248,10.773,10.773,10.773,10.248,11.337,10.773,10.489,10.489,11.337,10.287,10.489,10.248,10.323,10.489,10.365,10.489,10.287,8.3926,10.365,10.365,10.459,8.4923,10.459,8.3926,8.3926
10.646,10.646,10.646,10.646,10.646,10.646,10.646,10.646,10.699,10.45,10.428,10.688,11.133,10.603,10.603,10.976,10.976,11.11,11.11,11.11,10.852,10.852,10.852,11.012,11.012,10.852,11.012,11.012,11.012,11.012,11.012,11.012,11.012,11.012,11.012,11.012,11.012,10.836,10.836,10.71,10.836,10.519,10.836,10.519,10.519,10.836,10.836,10.836,10.519,10.882,10.836,10.607,10.607,10.882,10.507,10.607,10.519,10.71,10.607,10.669,10.607,10.507,8.1341,10.669,10.669,10.437,8.6625,10.437,8.1341,8.1341
